depth,combo,cells,extinct
5,session|origin|vq|rq|yd_arch,2733,False
5,session|origin|vq|rq|ob55,2724,False
5,session|origin|vq|rq|dtype,2651,False
5,session|origin|vq|rq|lean,2638,False
5,session|origin|vq|rq|scen_state,2415,False
5,session|origin|vq|rq|scen_failed,2643,False
5,session|origin|vq|kq|uq,2895,False
5,session|origin|vq|kq|yd_arch,2990,False
5,session|origin|vq|kq|ob55,2977,False
5,session|origin|vq|kq|dtype,2761,False
5,session|origin|vq|kq|lean,2768,False
5,session|origin|vq|kq|scen_state,2434,False
5,session|origin|vq|kq|scen_failed,2752,False
5,session|origin|vq|uq|yd_arch,3023,False
5,session|origin|vq|uq|ob55,3068,False
5,session|origin|vq|uq|dtype,2752,False
5,session|origin|vq|uq|lean,2746,False
5,session|origin|vq|uq|scen_state,2424,False
5,session|origin|vq|uq|scen_failed,2695,False
5,session|origin|vq|yd_arch|ob55,3032,False
5,session|origin|vq|yd_arch|dtype,2819,False
5,session|origin|vq|yd_arch|lean,2790,False
5,session|origin|vq|yd_arch|scen_state,2548,False
5,session|origin|vq|yd_arch|scen_failed,2805,False
5,session|origin|vq|ob55|dtype,2933,False
5,session|origin|vq|ob55|lean,2897,False
5,session|origin|vq|ob55|scen_state,2772,False
5,session|origin|vq|ob55|scen_failed,2941,False
5,session|origin|vq|dtype|lean,2532,False
5,session|origin|vq|dtype|scen_state,2509,False
5,session|origin|vq|dtype|scen_failed,2573,False
5,session|origin|vq|lean|scen_state,2372,False
5,session|origin|vq|lean|scen_failed,2535,False
5,session|origin|vq|scen_state|scen_failed,2430,False
5,session|origin|rq|kq|uq,2914,False
5,session|origin|rq|kq|yd_arch,3110,False
5,session|origin|rq|kq|ob55,3149,False
5,session|origin|rq|kq|dtype,3230,False
5,session|origin|rq|kq|lean,3154,False
5,session|origin|rq|kq|scen_state,2964,False
5,session|origin|rq|kq|scen_failed,3180,False
5,session|origin|rq|uq|yd_arch,3213,False
5,session|origin|rq|uq|ob55,3260,False
5,session|origin|rq|uq|dtype,3205,False
5,session|origin|rq|uq|lean,3114,False
5,session|origin|rq|uq|scen_state,2960,False
5,session|origin|rq|uq|scen_failed,3152,False
5,session|origin|rq|yd_arch|ob55,3127,False
5,session|origin|rq|yd_arch|dtype,3180,False
5,session|origin|rq|yd_arch|lean,3138,False
5,session|origin|rq|yd_arch|scen_state,3017,False
5,session|origin|rq|yd_arch|scen_failed,3188,False
5,session|origin|rq|ob55|dtype,3154,False
5,session|origin|rq|ob55|lean,3248,False
5,session|origin|rq|ob55|scen_state,3046,False
5,session|origin|rq|ob55|scen_failed,3233,False
5,session|origin|rq|dtype|lean,2714,False
5,session|origin|rq|dtype|scen_state,2655,False
5,session|origin|rq|dtype|scen_failed,2693,False
5,session|origin|rq|lean|scen_state,2603,False
5,session|origin|rq|lean|scen_failed,2690,False
5,session|origin|rq|scen_state|scen_failed,2620,False
5,session|origin|kq|uq|yd_arch,3515,False
5,session|origin|kq|uq|ob55,3485,False
5,session|origin|kq|uq|dtype,3361,False
5,session|origin|kq|uq|lean,3240,False
5,session|origin|kq|uq|scen_state,2874,False
5,session|origin|kq|uq|scen_failed,3195,False
5,session|origin|kq|yd_arch|ob55,3511,False
5,session|origin|kq|yd_arch|dtype,3418,False
5,session|origin|kq|yd_arch|lean,3409,False
5,session|origin|kq|yd_arch|scen_state,3100,False
5,session|origin|kq|yd_arch|scen_failed,3399,False
5,session|origin|kq|ob55|dtype,3391,False
5,session|origin|kq|ob55|lean,3390,False
5,session|origin|kq|ob55|scen_state,3239,False
5,session|origin|kq|ob55|scen_failed,3443,False
5,session|origin|kq|dtype|lean,3121,False
5,session|origin|kq|dtype|scen_state,3030,False
5,session|origin|kq|dtype|scen_failed,3124,False
5,session|origin|kq|lean|scen_state,2955,False
5,session|origin|kq|lean|scen_failed,3122,False
5,session|origin|kq|scen_state|scen_failed,2973,False
5,session|origin|uq|yd_arch|ob55,3674,False
5,session|origin|uq|yd_arch|dtype,3429,False
5,session|origin|uq|yd_arch|lean,3319,False
5,session|origin|uq|yd_arch|scen_state,3083,False
5,session|origin|uq|yd_arch|scen_failed,3370,False
5,session|origin|uq|ob55|dtype,3558,False
5,session|origin|uq|ob55|lean,3473,False
5,session|origin|uq|ob55|scen_state,3365,False
5,session|origin|uq|ob55|scen_failed,3548,False
5,session|origin|uq|dtype|lean,3065,False
5,session|origin|uq|dtype|scen_state,3075,False
5,session|origin|uq|dtype|scen_failed,3136,False
5,session|origin|uq|lean|scen_state,2895,False
5,session|origin|uq|lean|scen_failed,2982,False
5,session|origin|uq|scen_state|scen_failed,2999,False
5,session|origin|yd_arch|ob55|dtype,3087,False
5,session|origin|yd_arch|ob55|lean,3235,False
5,session|origin|yd_arch|ob55|scen_state,3049,False
5,session|origin|yd_arch|ob55|scen_failed,3214,False
5,session|origin|yd_arch|dtype|lean,2691,False
5,session|origin|yd_arch|dtype|scen_state,2657,False
5,session|origin|yd_arch|dtype|scen_failed,2674,False
5,session|origin|yd_arch|lean|scen_state,2610,False
5,session|origin|yd_arch|lean|scen_failed,2709,False
5,session|origin|yd_arch|scen_state|scen_failed,2686,False
5,session|origin|ob55|dtype|lean,2575,False
5,session|origin|ob55|dtype|scen_state,2566,False
5,session|origin|ob55|dtype|scen_failed,2554,False
5,session|origin|ob55|lean|scen_state,2552,False
5,session|origin|ob55|lean|scen_failed,2748,False
5,session|origin|ob55|scen_state|scen_failed,2580,False
5,session|origin|dtype|lean|scen_state,1808,False
5,session|origin|dtype|lean|scen_failed,1846,False
5,session|origin|dtype|scen_state|scen_failed,1774,False
5,session|origin|lean|scen_state|scen_failed,1887,False
5,session|tn|dq|sq|vq,3874,False
5,session|tn|dq|sq|rq,3724,False
5,session|tn|dq|sq|kq,4337,False
5,session|tn|dq|sq|uq,4499,False
5,session|tn|dq|sq|yd_arch,3937,False
5,session|tn|dq|sq|ob55,3856,False
5,session|tn|dq|sq|dtype,3194,False
5,session|tn|dq|sq|lean,3298,False
5,session|tn|dq|sq|scen_state,2979,False
5,session|tn|dq|sq|scen_failed,3258,False
5,session|tn|dq|vq|rq,3792,False
5,session|tn|dq|vq|kq,4477,False
5,session|tn|dq|vq|uq,4683,False
5,session|tn|dq|vq|yd_arch,4100,False
5,session|tn|dq|vq|ob55,3961,False
5,session|tn|dq|vq|dtype,3454,False
5,session|tn|dq|vq|lean,3546,False
5,session|tn|dq|vq|scen_state,3233,False
5,session|tn|dq|vq|scen_failed,3530,False
5,session|tn|dq|rq|kq,4029,False
5,session|tn|dq|rq|uq,4068,False
5,session|tn|dq|rq|yd_arch,3654,False
5,session|tn|dq|rq|ob55,3541,False
5,session|tn|dq|rq|dtype,3046,False
5,session|tn|dq|rq|lean,3183,False
5,session|tn|dq|rq|scen_state,2843,False
5,session|tn|dq|rq|scen_failed,3166,False
5,session|tn|dq|kq|uq,4525,False
5,session|tn|dq|kq|yd_arch,4265,False
5,session|tn|dq|kq|ob55,4040,False
5,session|tn|dq|kq|dtype,3559,False
5,session|tn|dq|kq|lean,3593,False
5,session|tn|dq|kq|scen_state,3285,False
5,session|tn|dq|kq|scen_failed,3610,False
5,session|tn|dq|uq|yd_arch,4342,False
5,session|tn|dq|uq|ob55,4109,False
5,session|tn|dq|uq|dtype,3729,False
5,session|tn|dq|uq|lean,3719,False
5,session|tn|dq|uq|scen_state,3439,False
5,session|tn|dq|uq|scen_failed,3698,False
5,session|tn|dq|yd_arch|ob55,3776,False
5,session|tn|dq|yd_arch|dtype,3036,False
5,session|tn|dq|yd_arch|lean,3178,False
5,session|tn|dq|yd_arch|scen_state,2867,False
5,session|tn|dq|yd_arch|scen_failed,3136,False
5,session|tn|dq|ob55|dtype,2895,False
5,session|tn|dq|ob55|lean,3043,False
5,session|tn|dq|ob55|scen_state,2810,False
5,session|tn|dq|ob55|scen_failed,3046,False
5,session|tn|dq|dtype|lean,1730,False
5,session|tn|dq|dtype|scen_state,1637,False
5,session|tn|dq|dtype|scen_failed,1707,False
5,session|tn|dq|lean|scen_state,1739,False
5,session|tn|dq|lean|scen_failed,2043,False
5,session|tn|dq|scen_state|scen_failed,1711,False
5,session|tn|sq|vq|rq,3614,False
5,session|tn|sq|vq|kq,4211,False
5,session|tn|sq|vq|uq,4356,False
5,session|tn|sq|vq|yd_arch,3900,False
5,session|tn|sq|vq|ob55,3766,False
5,session|tn|sq|vq|dtype,3111,False
5,session|tn|sq|vq|lean,3258,False
5,session|tn|sq|vq|scen_state,2979,False
5,session|tn|sq|vq|scen_failed,3242,False
5,session|tn|sq|rq|kq,4043,False
5,session|tn|sq|rq|uq,4194,False
5,session|tn|sq|rq|yd_arch,3753,False
5,session|tn|sq|rq|ob55,3633,False
5,session|tn|sq|rq|dtype,3061,False
5,session|tn|sq|rq|lean,3186,False
5,session|tn|sq|rq|scen_state,2884,False
5,session|tn|sq|rq|scen_failed,3224,False
5,session|tn|sq|kq|uq,4596,False
5,session|tn|sq|kq|yd_arch,4215,False
5,session|tn|sq|kq|ob55,3998,False
5,session|tn|sq|kq|dtype,3548,False
5,session|tn|sq|kq|lean,3599,False
5,session|tn|sq|kq|scen_state,3282,False
5,session|tn|sq|kq|scen_failed,3582,False
5,session|tn|sq|uq|yd_arch,4383,False
5,session|tn|sq|uq|ob55,4168,False
5,session|tn|sq|uq|dtype,3730,False
5,session|tn|sq|uq|lean,3707,False
5,session|tn|sq|uq|scen_state,3398,False
5,session|tn|sq|uq|scen_failed,3719,False
5,session|tn|sq|yd_arch|ob55,3759,False
5,session|tn|sq|yd_arch|dtype,2987,False
5,session|tn|sq|yd_arch|lean,3117,False
5,session|tn|sq|yd_arch|scen_state,2866,False
5,session|tn|sq|yd_arch|scen_failed,3137,False
5,session|tn|sq|ob55|dtype,2801,False
5,session|tn|sq|ob55|lean,2988,False
5,session|tn|sq|ob55|scen_state,2779,False
5,session|tn|sq|ob55|scen_failed,2965,False
5,session|tn|sq|dtype|lean,1690,False
5,session|tn|sq|dtype|scen_state,1625,False
5,session|tn|sq|dtype|scen_failed,1666,False
5,session|tn|sq|lean|scen_state,1727,False
5,session|tn|sq|lean|scen_failed,2029,False
5,session|tn|sq|scen_state|scen_failed,1709,False
5,session|tn|vq|rq|kq,4056,False
5,session|tn|vq|rq|uq,4149,False
5,session|tn|vq|rq|yd_arch,3685,False
5,session|tn|vq|rq|ob55,3604,False
5,session|tn|vq|rq|dtype,2996,False
5,session|tn|vq|rq|lean,3152,False
5,session|tn|vq|rq|scen_state,2761,False
5,session|tn|vq|rq|scen_failed,3133,False
5,session|tn|vq|kq|uq,4489,False
5,session|tn|vq|kq|yd_arch,4326,False
5,session|tn|vq|kq|ob55,4093,False
5,session|tn|vq|kq|dtype,3647,False
5,session|tn|vq|kq|lean,3741,False
5,session|tn|vq|kq|scen_state,3377,False
5,session|tn|vq|kq|scen_failed,3741,False
5,session|tn|vq|uq|yd_arch,4476,False
5,session|tn|vq|uq|ob55,4254,False
5,session|tn|vq|uq|dtype,3859,False
5,session|tn|vq|uq|lean,3820,False
5,session|tn|vq|uq|scen_state,3525,False
5,session|tn|vq|uq|scen_failed,3838,False
5,session|tn|vq|yd_arch|ob55,3806,False
5,session|tn|vq|yd_arch|dtype,3103,False
5,session|tn|vq|yd_arch|lean,3259,False
5,session|tn|vq|yd_arch|scen_state,2930,False
5,session|tn|vq|yd_arch|scen_failed,3239,False
5,session|tn|vq|ob55|dtype,2899,False
5,session|tn|vq|ob55|lean,3060,False
5,session|tn|vq|ob55|scen_state,2843,False
5,session|tn|vq|ob55|scen_failed,3080,False
5,session|tn|vq|dtype|lean,1741,False
5,session|tn|vq|dtype|scen_state,1646,False
5,session|tn|vq|dtype|scen_failed,1714,False
5,session|tn|vq|lean|scen_state,1738,False
5,session|tn|vq|lean|scen_failed,2075,False
5,session|tn|vq|scen_state|scen_failed,1729,False
5,session|tn|rq|kq|uq,4354,False
5,session|tn|rq|kq|yd_arch,4048,False
5,session|tn|rq|kq|ob55,3752,False
5,session|tn|rq|kq|dtype,3282,False
5,session|tn|rq|kq|lean,3422,False
5,session|tn|rq|kq|scen_state,3114,False
5,session|tn|rq|kq|scen_failed,3407,False
5,session|tn|rq|uq|yd_arch,4147,False
5,session|tn|rq|uq|ob55,3837,False
5,session|tn|rq|uq|dtype,3471,False
5,session|tn|rq|uq|lean,3646,False
5,session|tn|rq|uq|scen_state,3268,False
5,session|tn|rq|uq|scen_failed,3619,False
5,session|tn|rq|yd_arch|ob55,3605,False
5,session|tn|rq|yd_arch|dtype,2862,False
5,session|tn|rq|yd_arch|lean,3099,False
5,session|tn|rq|yd_arch|scen_state,2758,False
5,session|tn|rq|yd_arch|scen_failed,3095,False
5,session|tn|rq|ob55|dtype,2792,False
5,session|tn|rq|ob55|lean,2901,False
5,session|tn|rq|ob55|scen_state,2781,False
5,session|tn|rq|ob55|scen_failed,2902,False
5,session|tn|rq|dtype|lean,1694,False
5,session|tn|rq|dtype|scen_state,1596,False
5,session|tn|rq|dtype|scen_failed,1644,False
5,session|tn|rq|lean|scen_state,1657,False
5,session|tn|rq|lean|scen_failed,1988,False
5,session|tn|rq|scen_state|scen_failed,1723,False
5,session|tn|kq|uq|yd_arch,4546,False
5,session|tn|kq|uq|ob55,4219,False
5,session|tn|kq|uq|dtype,3783,False
5,session|tn|kq|uq|lean,3862,False
5,session|tn|kq|uq|scen_state,3690,False
5,session|tn|kq|uq|scen_failed,3888,False
5,session|tn|kq|yd_arch|ob55,3873,False
5,session|tn|kq|yd_arch|dtype,3114,False
5,session|tn|kq|yd_arch|lean,3290,False
5,session|tn|kq|yd_arch|scen_state,3062,False
5,session|tn|kq|yd_arch|scen_failed,3293,False
5,session|tn|kq|ob55|dtype,3024,False
5,session|tn|kq|ob55|lean,3108,False
5,session|tn|kq|ob55|scen_state,2946,False
5,session|tn|kq|ob55|scen_failed,3094,False
5,session|tn|kq|dtype|lean,1794,False
5,session|tn|kq|dtype|scen_state,1675,False
5,session|tn|kq|dtype|scen_failed,1769,False
5,session|tn|kq|lean|scen_state,1824,False
5,session|tn|kq|lean|scen_failed,2089,False
5,session|tn|kq|scen_state|scen_failed,1817,False
5,session|tn|uq|yd_arch|ob55,4034,False
5,session|tn|uq|yd_arch|dtype,3248,False
5,session|tn|uq|yd_arch|lean,3410,False
5,session|tn|uq|yd_arch|scen_state,3216,False
5,session|tn|uq|yd_arch|scen_failed,3428,False
5,session|tn|uq|ob55|dtype,3065,False
5,session|tn|uq|ob55|lean,3223,False
5,session|tn|uq|ob55|scen_state,3046,False
5,session|tn|uq|ob55|scen_failed,3231,False
5,session|tn|uq|dtype|lean,1815,False
5,session|tn|uq|dtype|scen_state,1692,False
5,session|tn|uq|dtype|scen_failed,1800,False
5,session|tn|uq|lean|scen_state,1879,False
5,session|tn|uq|lean|scen_failed,2146,False
5,session|tn|uq|scen_state|scen_failed,1824,False
5,session|tn|yd_arch|ob55|dtype,2478,False
5,session|tn|yd_arch|ob55|lean,2739,False
5,session|tn|yd_arch|ob55|scen_state,2635,False
5,session|tn|yd_arch|ob55|scen_failed,2713,False
5,session|tn|yd_arch|dtype|lean,1449,False
5,session|tn|yd_arch|dtype|scen_state,1431,False
5,session|tn|yd_arch|dtype|scen_failed,1416,False
5,session|tn|yd_arch|lean|scen_state,1582,False
5,session|tn|yd_arch|lean|scen_failed,1804,False
5,session|tn|yd_arch|scen_state|scen_failed,1559,False
5,session|tn|ob55|dtype|lean,1591,False
5,session|tn|ob55|dtype|scen_state,1600,False
5,session|tn|ob55|dtype|scen_failed,1533,False
5,session|tn|ob55|lean|scen_state,1692,False
5,session|tn|ob55|lean|scen_failed,1700,False
5,session|tn|ob55|scen_state|scen_failed,1683,False
5,session|tn|dtype|lean|scen_state,980,False
5,session|tn|dtype|lean|scen_failed,885,False
5,session|tn|dtype|scen_state|scen_failed,946,False
5,session|tn|lean|scen_state|scen_failed,1101,False
5,session|dq|sq|vq|rq,3902,False
5,session|dq|sq|vq|kq,4374,False
5,session|dq|sq|vq|uq,4507,False
5,session|dq|sq|vq|yd_arch,4125,False
5,session|dq|sq|vq|ob55,3749,False
5,session|dq|sq|vq|dtype,3609,False
5,session|dq|sq|vq|lean,3602,False
5,session|dq|sq|vq|scen_state,3249,False
5,session|dq|sq|vq|scen_failed,3602,False
5,session|dq|sq|rq|kq,4467,False
5,session|dq|sq|rq|uq,4654,False
5,session|dq|sq|rq|yd_arch,4189,False
5,session|dq|sq|rq|ob55,3945,False
5,session|dq|sq|rq|dtype,3336,False
5,session|dq|sq|rq|lean,3402,False
5,session|dq|sq|rq|scen_state,3062,False
5,session|dq|sq|rq|scen_failed,3456,False
5,session|dq|sq|kq|uq,4517,False
5,session|dq|sq|kq|yd_arch,4560,False
5,session|dq|sq|kq|ob55,4064,False
5,session|dq|sq|kq|dtype,4110,False
5,session|dq|sq|kq|lean,3896,False
5,session|dq|sq|kq|scen_state,3607,False
5,session|dq|sq|kq|scen_failed,3998,False
5,session|dq|sq|uq|yd_arch,4695,False
5,session|dq|sq|uq|ob55,4143,False
5,session|dq|sq|uq|dtype,4372,False
5,session|dq|sq|uq|lean,4103,False
5,session|dq|sq|uq|scen_state,3802,False
5,session|dq|sq|uq|scen_failed,4153,False
5,session|dq|sq|yd_arch|ob55,4093,False
5,session|dq|sq|yd_arch|dtype,3538,False
5,session|dq|sq|yd_arch|lean,3598,False
5,session|dq|sq|yd_arch|scen_state,3214,False
5,session|dq|sq|yd_arch|scen_failed,3563,False
5,session|dq|sq|ob55|dtype,3384,False
5,session|dq|sq|ob55|lean,3466,False
5,session|dq|sq|ob55|scen_state,3296,False
5,session|dq|sq|ob55|scen_failed,3474,False
5,session|dq|sq|dtype|lean,2085,False
5,session|dq|sq|dtype|scen_state,1935,False
5,session|dq|sq|dtype|scen_failed,2059,False
5,session|dq|sq|lean|scen_state,1925,False
5,session|dq|sq|lean|scen_failed,2315,False
5,session|dq|sq|scen_state|scen_failed,1998,False
5,session|dq|vq|rq|kq,4446,False
5,session|dq|vq|rq|uq,4640,False
5,session|dq|vq|rq|yd_arch,4249,False
5,session|dq|vq|rq|ob55,3960,False
5,session|dq|vq|rq|dtype,3514,False
5,session|dq|vq|rq|lean,3589,False
5,session|dq|vq|rq|scen_state,3234,False
5,session|dq|vq|rq|scen_failed,3576,False
5,session|dq|vq|kq|uq,4438,False
5,session|dq|vq|kq|yd_arch,4724,False
5,session|dq|vq|kq|ob55,4161,False
5,session|dq|vq|kq|dtype,4523,False
5,session|dq|vq|kq|lean,4247,False
5,session|dq|vq|kq|scen_state,3967,False
5,session|dq|vq|kq|scen_failed,4345,False
5,session|dq|vq|uq|yd_arch,4859,False
5,session|dq|vq|uq|ob55,4291,False
5,session|dq|vq|uq|dtype,4744,False
5,session|dq|vq|uq|lean,4280,False
5,session|dq|vq|uq|scen_state,4050,False
5,session|dq|vq|uq|scen_failed,4472,False
5,session|dq|vq|yd_arch|ob55,4341,False
5,session|dq|vq|yd_arch|dtype,3840,False
5,session|dq|vq|yd_arch|lean,3835,False
5,session|dq|vq|yd_arch|scen_state,3381,False
5,session|dq|vq|yd_arch|scen_failed,3816,False
5,session|dq|vq|ob55|dtype,3551,False
5,session|dq|vq|ob55|lean,3651,False
5,session|dq|vq|ob55|scen_state,3442,False
5,session|dq|vq|ob55|scen_failed,3625,False
5,session|dq|vq|dtype|lean,2194,False
5,session|dq|vq|dtype|scen_state,1985,False
5,session|dq|vq|dtype|scen_failed,2179,False
5,session|dq|vq|lean|scen_state,1952,False
5,session|dq|vq|lean|scen_failed,2428,False
5,session|dq|vq|scen_state|scen_failed,2034,False
5,session|dq|rq|kq|uq,4526,False
5,session|dq|rq|kq|yd_arch,4316,False
5,session|dq|rq|kq|ob55,3981,False
5,session|dq|rq|kq|dtype,3751,False
5,session|dq|rq|kq|lean,3707,False
5,session|dq|rq|kq|scen_state,3418,False
5,session|dq|rq|kq|scen_failed,3761,False
5,session|dq|rq|uq|yd_arch,4527,False
5,session|dq|rq|uq|ob55,4145,False
5,session|dq|rq|uq|dtype,3951,False
5,session|dq|rq|uq|lean,3883,False
5,session|dq|rq|uq|scen_state,3602,False
5,session|dq|rq|uq|scen_failed,3913,False
5,session|dq|rq|yd_arch|ob55,3961,False
5,session|dq|rq|yd_arch|dtype,3247,False
5,session|dq|rq|yd_arch|lean,3351,False
5,session|dq|rq|yd_arch|scen_state,3042,False
5,session|dq|rq|yd_arch|scen_failed,3388,False
5,session|dq|rq|ob55|dtype,3186,False
5,session|dq|rq|ob55|lean,3271,False
5,session|dq|rq|ob55|scen_state,3121,False
5,session|dq|rq|ob55|scen_failed,3248,False
5,session|dq|rq|dtype|lean,1916,False
5,session|dq|rq|dtype|scen_state,1748,False
5,session|dq|rq|dtype|scen_failed,1888,False
5,session|dq|rq|lean|scen_state,1825,False
5,session|dq|rq|lean|scen_failed,2192,False
5,session|dq|rq|scen_state|scen_failed,1831,False
5,session|dq|kq|uq|yd_arch,4780,False
5,session|dq|kq|uq|ob55,4234,False
5,session|dq|kq|uq|dtype,4580,False
5,session|dq|kq|uq|lean,4275,False
5,session|dq|kq|uq|scen_state,3960,False
5,session|dq|kq|uq|scen_failed,4354,False
5,session|dq|kq|yd_arch|ob55,4396,False
5,session|dq|kq|yd_arch|dtype,3851,False
5,session|dq|kq|yd_arch|lean,3766,False
5,session|dq|kq|yd_arch|scen_state,3413,False
5,session|dq|kq|yd_arch|scen_failed,3776,False
5,session|dq|kq|ob55|dtype,3575,False
5,session|dq|kq|ob55|lean,3512,False
5,session|dq|kq|ob55|scen_state,3440,False
5,session|dq|kq|ob55|scen_failed,3614,False
5,session|dq|kq|dtype|lean,2194,False
5,session|dq|kq|dtype|scen_state,2015,False
5,session|dq|kq|dtype|scen_failed,2168,False
5,session|dq|kq|lean|scen_state,1957,False
5,session|dq|kq|lean|scen_failed,2436,False
5,session|dq|kq|scen_state|scen_failed,2057,False
5,session|dq|uq|yd_arch|ob55,4537,False
5,session|dq|uq|yd_arch|dtype,4030,False
5,session|dq|uq|yd_arch|lean,3927,False
5,session|dq|uq|yd_arch|scen_state,3488,False
5,session|dq|uq|yd_arch|scen_failed,3949,False
5,session|dq|uq|ob55|dtype,3683,False
5,session|dq|uq|ob55|lean,3766,False
5,session|dq|uq|ob55|scen_state,3557,False
5,session|dq|uq|ob55|scen_failed,3709,False
5,session|dq|uq|dtype|lean,2253,False
5,session|dq|uq|dtype|scen_state,2074,False
5,session|dq|uq|dtype|scen_failed,2238,False
5,session|dq|uq|lean|scen_state,1953,False
5,session|dq|uq|lean|scen_failed,2469,False
5,session|dq|uq|scen_state|scen_failed,2069,False
5,session|dq|yd_arch|ob55|dtype,3024,False
5,session|dq|yd_arch|ob55|lean,3259,False
5,session|dq|yd_arch|ob55|scen_state,3027,False
5,session|dq|yd_arch|ob55|scen_failed,3267,False
5,session|dq|yd_arch|dtype|lean,1796,False
5,session|dq|yd_arch|dtype|scen_state,1719,False
5,session|dq|yd_arch|dtype|scen_failed,1758,False
5,session|dq|yd_arch|lean|scen_state,1751,False
5,session|dq|yd_arch|lean|scen_failed,2102,False
5,session|dq|yd_arch|scen_state|scen_failed,1773,False
5,session|dq|ob55|dtype|lean,1913,False
5,session|dq|ob55|dtype|scen_state,1832,False
5,session|dq|ob55|dtype|scen_failed,1837,False
5,session|dq|ob55|lean|scen_state,1938,False
5,session|dq|ob55|lean|scen_failed,2061,False
5,session|dq|ob55|scen_state|scen_failed,1926,False
5,session|dq|dtype|lean|scen_state,1079,False
5,session|dq|dtype|lean|scen_failed,1037,False
5,session|dq|dtype|scen_state|scen_failed,1044,False
5,session|dq|lean|scen_state|scen_failed,1192,False
5,session|sq|vq|rq|kq,4209,False
5,session|sq|vq|rq|uq,4361,False
5,session|sq|vq|rq|yd_arch,3937,False
5,session|sq|vq|rq|ob55,3717,False
5,session|sq|vq|rq|dtype,3264,False
5,session|sq|vq|rq|lean,3409,False
5,session|sq|vq|rq|scen_state,3055,False
5,session|sq|vq|rq|scen_failed,3358,False
5,session|sq|vq|kq|uq,4445,False
5,session|sq|vq|kq|yd_arch,4412,False
5,session|sq|vq|kq|ob55,3972,False
5,session|sq|vq|kq|dtype,3971,False
5,session|sq|vq|kq|lean,3919,False
5,session|sq|vq|kq|scen_state,3524,False
5,session|sq|vq|kq|scen_failed,3896,False
5,session|sq|vq|uq|yd_arch,4504,False
5,session|sq|vq|uq|ob55,4010,False
5,session|sq|vq|uq|dtype,4129,False
5,session|sq|vq|uq|lean,4008,False
5,session|sq|vq|uq|scen_state,3565,False
5,session|sq|vq|uq|scen_failed,4003,False
5,session|sq|vq|yd_arch|ob55,3924,False
5,session|sq|vq|yd_arch|dtype,3394,False
5,session|sq|vq|yd_arch|lean,3507,False
5,session|sq|vq|yd_arch|scen_state,3107,False
5,session|sq|vq|yd_arch|scen_failed,3478,False
5,session|sq|vq|ob55|dtype,3291,False
5,session|sq|vq|ob55|lean,3338,False
5,session|sq|vq|ob55|scen_state,3229,False
5,session|sq|vq|ob55|scen_failed,3368,False
5,session|sq|vq|dtype|lean,2017,False
5,session|sq|vq|dtype|scen_state,1927,False
5,session|sq|vq|dtype|scen_failed,2004,False
5,session|sq|vq|lean|scen_state,1925,False
5,session|sq|vq|lean|scen_failed,2295,False
5,session|sq|vq|scen_state|scen_failed,1988,False
5,session|sq|rq|kq|uq,4619,False
5,session|sq|rq|kq|yd_arch,4383,False
5,session|sq|rq|kq|ob55,4057,False
5,session|sq|rq|kq|dtype,3748,False
5,session|sq|rq|kq|lean,3752,False
5,session|sq|rq|kq|scen_state,3415,False
5,session|sq|rq|kq|scen_failed,3755,False
5,session|sq|rq|uq|yd_arch,4650,False
5,session|sq|rq|uq|ob55,4163,False
5,session|sq|rq|uq|dtype,3947,False
5,session|sq|rq|uq|lean,3940,False
5,session|sq|rq|uq|scen_state,3566,False
5,session|sq|rq|uq|scen_failed,3934,False
5,session|sq|rq|yd_arch|ob55,4010,False
5,session|sq|rq|yd_arch|dtype,3232,False
5,session|sq|rq|yd_arch|lean,3386,False
5,session|sq|rq|yd_arch|scen_state,2995,False
5,session|sq|rq|yd_arch|scen_failed,3380,False
5,session|sq|rq|ob55|dtype,3211,False
5,session|sq|rq|ob55|lean,3263,False
5,session|sq|rq|ob55|scen_state,3102,False
5,session|sq|rq|ob55|scen_failed,3290,False
5,session|sq|rq|dtype|lean,1901,False
5,session|sq|rq|dtype|scen_state,1787,False
5,session|sq|rq|dtype|scen_failed,1892,False
5,session|sq|rq|lean|scen_state,1830,False
5,session|sq|rq|lean|scen_failed,2202,False
5,session|sq|rq|scen_state|scen_failed,1845,False
5,session|sq|kq|uq|yd_arch,4754,False
5,session|sq|kq|uq|ob55,4153,False
5,session|sq|kq|uq|dtype,4500,False
5,session|sq|kq|uq|lean,4204,False
5,session|sq|kq|uq|scen_state,3912,False
5,session|sq|kq|uq|scen_failed,4277,False
5,session|sq|kq|yd_arch|ob55,4326,False
5,session|sq|kq|yd_arch|dtype,3793,False
5,session|sq|kq|yd_arch|lean,3739,False
5,session|sq|kq|yd_arch|scen_state,3405,False
5,session|sq|kq|yd_arch|scen_failed,3729,False
5,session|sq|kq|ob55|dtype,3558,False
5,session|sq|kq|ob55|lean,3522,False
5,session|sq|kq|ob55|scen_state,3418,False
5,session|sq|kq|ob55|scen_failed,3601,False
5,session|sq|kq|dtype|lean,2205,False
5,session|sq|kq|dtype|scen_state,2032,False
5,session|sq|kq|dtype|scen_failed,2136,False
5,session|sq|kq|lean|scen_state,2006,False
5,session|sq|kq|lean|scen_failed,2431,False
5,session|sq|kq|scen_state|scen_failed,2067,False
5,session|sq|uq|yd_arch|ob55,4458,False
5,session|sq|uq|yd_arch|dtype,3965,False
